Deployment,Date Time,Date,Time,Control_A,Control_B,Control_Avg,White_5A,White_5B,White_5_Avg,White_10A,White_10B,White_10Avg,White_15A,White_15B,White_15Avg,White_25A,White_25B,White_25_Avg,White_30A,White_30B,White_30_Avg,Black_5A,Black_5B,Black_5Avg,Black_10A,Black_10B,Black_10Avg,Black_15A,Black_15B,Black_15Avg,Black_25A,Black_25B,Black_25_Avg,Black_30B,Air_Temp,Solar_Rad,Rain
1,7/18/2018 14:01,7/18/2018,14:01,30.61,30.798,30.704,30.362,30.63,30.496,30.916,30.485,30.7005,30.118,30.395,30.2565,NA,NA,NA,NA,NA,NA,30.446,30.785,30.6155,30.584,30.998,30.791,30.692,30.493,30.5925,NA,NA,NA,NA,28.8,573,0
1,7/18/2018 14:31,7/18/2018,14:31,31.359,31.547,31.453,30.987,31.317,31.152,31.603,31.109,31.356,30.68,30.957,30.8185,NA,NA,NA,NA,NA,NA,31.133,31.597,31.365,31.209,31.622,31.4155,31.379,31.117,31.248,NA,NA,NA,NA,28.7,548,0
1,7/18/2018 15:01,7/18/2018,15:01,32.046,32.233,32.1395,31.673,32.066,31.8695,32.227,31.795,32.011,31.305,31.581,31.443,NA,NA,NA,NA,NA,NA,31.882,32.345,32.1135,31.833,32.246,32.0395,32.003,31.741,31.872,NA,NA,NA,NA,28.9,944,0
1,7/18/2018 15:31,7/18/2018,15:31,32.67,32.857,32.7635,32.359,32.69,32.5245,32.788,32.419,32.6035,31.805,32.143,31.974,NA,NA,NA,NA,NA,NA,32.506,33.032,32.769,32.395,32.745,32.57,32.627,32.365,32.496,NA,NA,NA,NA,29.1,480,0
1,7/18/2018 16:01,7/18/2018,16:01,33.294,33.419,33.3565,32.921,33.252,33.0865,33.287,32.981,33.134,32.304,32.58,32.442,NA,NA,NA,NA,NA,NA,33.131,33.656,33.3935,32.895,33.182,33.0385,33.126,32.865,32.9955,NA,NA,NA,NA,29,346,0
1,7/18/2018 16:31,7/18/2018,16:31,33.793,33.918,33.8555,33.482,33.814,33.648,33.786,33.479,33.6325,32.804,33.016,32.91,NA,NA,NA,NA,NA,NA,33.63,34.217,33.9235,33.332,33.619,33.4755,33.626,33.426,33.526,NA,NA,NA,NA,29,211,0
1,7/18/2018 17:01,7/18/2018,17:01,34.23,34.354,34.292,33.981,34.251,34.116,34.16,33.916,34.038,33.179,33.391,33.285,NA,NA,NA,NA,NA,NA,34.13,34.654,34.392,33.769,33.931,33.85,34,33.863,33.9315,NA,NA,NA,NA,28.8,162,0
1,7/18/2018 17:31,7/18/2018,17:31,34.604,34.666,34.635,34.355,34.563,34.459,34.472,34.29,34.381,33.491,33.703,33.597,NA,NA,NA,NA,NA,NA,34.504,34.965,34.7345,34.081,34.242,34.1615,34.374,34.237,34.3055,NA,NA,NA,NA,28.8,352,0
1,7/18/2018 18:01,7/18/2018,18:01,34.791,34.853,34.822,34.542,34.75,34.646,34.659,34.477,34.568,33.678,33.89,33.784,NA,NA,NA,NA,NA,NA,34.692,35.152,34.922,34.268,34.367,34.3175,34.624,34.486,34.555,NA,NA,NA,NA,28.8,47,0
1,7/18/2018 18:31,7/18/2018,18:31,34.853,34.916,34.8845,34.667,34.812,34.7395,34.784,34.602,34.693,33.803,34.014,33.9085,NA,NA,NA,NA,NA,NA,34.816,35.215,35.0155,34.33,34.429,34.3795,34.686,34.611,34.6485,NA,NA,NA,NA,28.1,23,0
1,7/18/2018 19:01,7/18/2018,19:01,34.853,34.916,34.8845,34.729,34.812,34.7705,34.784,34.664,34.724,33.803,34.014,33.9085,NA,NA,NA,NA,NA,NA,34.816,35.152,34.984,34.33,34.429,34.3795,34.748,34.673,34.7105,NA,NA,NA,NA,26.5,18,0
1,7/18/2018 19:31,7/18/2018,19:31,34.729,34.729,34.729,34.605,34.75,34.6775,34.659,34.602,34.6305,33.741,33.952,33.8465,NA,NA,NA,NA,NA,NA,34.754,35.028,34.891,34.268,34.305,34.2865,34.686,34.611,34.6485,NA,NA,NA,NA,26.1,21,0
1,7/18/2018 20:01,7/18/2018,20:01,34.541,34.479,34.51,34.418,34.5,34.459,34.472,34.352,34.412,33.553,33.765,33.659,NA,NA,NA,NA,NA,NA,34.567,34.778,34.6725,34.081,34.18,34.1305,34.499,34.486,34.4925,NA,NA,NA,NA,26.3,25,0
1,7/18/2018 20:31,7/18/2018,20:31,34.23,34.167,34.1985,34.168,34.188,34.178,34.223,34.103,34.163,33.366,33.515,33.4405,NA,NA,NA,NA,NA,NA,34.255,34.404,34.3295,33.831,33.868,33.8495,34.249,34.237,34.243,NA,NA,NA,NA,27,5,0
1,7/18/2018 21:01,7/18/2018,21:01,33.918,33.793,33.8555,33.856,33.814,33.835,33.849,33.791,33.82,33.054,33.204,33.129,NA,NA,NA,NA,NA,NA,33.943,34.03,33.9865,33.519,33.556,33.5375,33.938,33.987,33.9625,NA,NA,NA,NA,27,0,0
1,7/18/2018 21:31,7/18/2018,21:31,33.543,33.419,33.481,33.482,33.439,33.4605,33.537,33.479,33.508,32.742,32.892,32.817,NA,NA,NA,NA,NA,NA,33.568,33.593,33.5805,33.207,33.244,33.2255,33.626,33.675,33.6505,NA,NA,NA,NA,26.8,0,0
1,7/18/2018 22:01,7/18/2018,22:01,33.107,33.044,33.0755,33.108,33.065,33.0865,33.162,33.105,33.1335,32.429,32.58,32.5045,NA,NA,NA,NA,NA,NA,33.193,33.157,33.175,32.895,32.87,32.8825,33.251,33.301,33.276,NA,NA,NA,NA,26.7,0,0
1,7/18/2018 22:31,7/18/2018,22:31,32.732,32.607,32.6695,32.796,32.69,32.743,32.788,32.731,32.7595,32.055,32.205,32.13,NA,NA,NA,NA,NA,NA,32.819,32.782,32.8005,32.52,32.558,32.539,32.939,32.989,32.964,NA,NA,NA,NA,27,0,0
1,7/18/2018 23:01,7/18/2018,23:01,32.358,32.233,32.2955,32.422,32.316,32.369,32.414,32.357,32.3855,31.742,31.893,31.8175,NA,NA,NA,NA,NA,NA,32.444,32.408,32.426,32.208,32.184,32.196,32.565,32.615,32.59,NA,NA,NA,NA,27.2,0,0
1,7/18/2018 23:31,7/18/2018,23:31,31.983,31.859,31.921,32.11,31.941,32.0255,32.102,32.045,32.0735,31.43,31.581,31.5055,NA,NA,NA,NA,NA,NA,32.132,32.033,32.0825,31.833,31.872,31.8525,32.19,32.241,32.2155,NA,NA,NA,NA,27.1,0,0
1,7/19/2018 0:01,7/19/2018,0:01,31.671,31.547,31.609,31.735,31.629,31.682,31.728,31.671,31.6995,31.118,31.269,31.1935,NA,NA,NA,NA,NA,NA,31.757,31.659,31.708,31.521,31.56,31.5405,31.878,31.929,31.9035,NA,NA,NA,NA,27,0,0
1,7/19/2018 0:31,7/19/2018,0:31,31.359,31.172,31.2655,31.423,31.317,31.37,31.416,31.359,31.3875,30.868,30.957,30.9125,NA,NA,NA,NA,NA,NA,31.445,31.347,31.396,31.209,31.248,31.2285,31.566,31.617,31.5915,NA,NA,NA,NA,26.9,0,0
1,7/19/2018 1:01,7/19/2018,1:01,30.985,30.86,30.9225,31.111,31.005,31.058,31.104,31.047,31.0755,30.555,30.707,30.631,NA,NA,NA,NA,NA,NA,31.133,31.035,31.084,30.896,30.936,30.916,31.254,31.305,31.2795,NA,NA,NA,NA,26.7,0,0
1,7/19/2018 1:31,7/19/2018,1:31,30.673,30.548,30.6105,30.799,30.693,30.746,30.791,30.797,30.794,30.305,30.395,30.35,NA,NA,NA,NA,NA,NA,30.82,30.723,30.7715,30.646,30.624,30.635,30.942,30.992,30.967,NA,NA,NA,NA,26.5,0,0
1,7/19/2018 2:01,7/19/2018,2:01,30.423,30.298,30.3605,30.55,30.38,30.465,30.542,30.485,30.5135,30.056,30.146,30.101,NA,NA,NA,NA,NA,NA,30.508,30.411,30.4595,30.334,30.374,30.354,30.63,30.743,30.6865,NA,NA,NA,NA,26.2,0,0
1,7/19/2018 2:31,7/19/2018,2:31,30.111,29.986,30.0485,30.238,30.068,30.153,30.292,30.235,30.2635,29.806,29.896,29.851,NA,NA,NA,NA,NA,NA,30.258,30.161,30.2095,30.084,30.124,30.104,30.38,30.431,30.4055,NA,NA,NA,NA,26.2,0,0
1,7/19/2018 3:01,7/19/2018,3:01,29.861,29.736,29.7985,29.988,29.818,29.903,29.98,29.986,29.983,29.556,29.646,29.601,NA,NA,NA,NA,NA,NA,29.946,29.849,29.8975,29.835,29.875,29.855,30.068,30.181,30.1245,NA,NA,NA,NA,26.2,0,0
1,7/19/2018 3:31,7/19/2018,3:31,29.549,29.486,29.5175,29.738,29.569,29.6535,29.73,29.736,29.733,29.306,29.459,29.3825,NA,NA,NA,NA,NA,NA,29.696,29.599,29.6475,29.585,29.625,29.605,29.818,29.931,29.8745,NA,NA,NA,NA,26.3,0,0
1,7/19/2018 4:01,7/19/2018,4:01,29.299,29.237,29.268,29.488,29.319,29.4035,29.481,29.486,29.4835,29.118,29.209,29.1635,NA,NA,NA,NA,NA,NA,29.446,29.349,29.3975,29.335,29.375,29.355,29.569,29.682,29.6255,NA,NA,NA,NA,26.4,0,0
1,7/19/2018 4:31,7/19/2018,4:31,29.112,28.987,29.0495,29.239,29.069,29.154,29.293,29.237,29.265,28.869,28.959,28.914,NA,NA,NA,NA,NA,NA,29.259,29.1,29.1795,29.147,29.125,29.136,29.319,29.432,29.3755,NA,NA,NA,NA,26.5,0,0
1,7/19/2018 5:01,7/19/2018,5:01,28.862,28.737,28.7995,29.051,28.882,28.9665,29.043,28.987,29.015,28.681,28.772,28.7265,NA,NA,NA,NA,NA,NA,29.009,28.912,28.9605,28.898,28.938,28.918,29.131,29.244,29.1875,NA,NA,NA,NA,26.3,0,0
1,7/19/2018 5:31,7/19/2018,5:31,28.675,28.55,28.6125,28.801,28.694,28.7475,28.856,28.799,28.8275,28.494,28.585,28.5395,NA,NA,NA,NA,NA,NA,28.822,28.725,28.7735,28.71,28.751,28.7305,28.944,28.995,28.9695,NA,NA,NA,NA,26.3,0,0
1,7/19/2018 6:01,7/19/2018,6:01,28.425,28.362,28.3935,28.614,28.507,28.5605,28.669,28.612,28.6405,28.306,28.397,28.3515,NA,NA,NA,NA,NA,NA,28.572,28.538,28.555,28.523,28.563,28.543,28.694,28.807,28.7505,NA,NA,NA,NA,26.4,0,0
1,7/19/2018 6:31,7/19/2018,6:31,28.3,28.175,28.2375,28.427,28.319,28.373,28.481,28.425,28.453,28.181,28.272,28.2265,NA,NA,NA,NA,NA,NA,28.447,28.35,28.3985,28.335,28.376,28.3555,28.507,28.62,28.5635,NA,NA,NA,NA,26.3,0,0
1,7/19/2018 7:01,7/19/2018,7:01,28.112,28.05,28.081,28.302,28.132,28.217,28.356,28.3,28.328,27.994,28.147,28.0705,NA,NA,NA,NA,NA,NA,28.259,28.163,28.211,28.21,28.251,28.2305,28.382,28.433,28.4075,NA,NA,NA,NA,25.9,5,0
1,7/19/2018 7:31,7/19/2018,7:31,27.988,27.863,27.9255,28.114,28.007,28.0605,28.169,28.112,28.1405,27.869,27.96,27.9145,NA,NA,NA,NA,NA,NA,28.072,28.038,28.055,28.085,28.064,28.0745,28.195,28.308,28.2515,NA,NA,NA,NA,25.4,32,0
1,7/19/2018 8:01,7/19/2018,8:01,27.8,27.738,27.769,27.99,27.882,27.936,28.044,27.988,28.016,27.744,27.835,27.7895,NA,NA,NA,NA,NA,NA,27.947,27.913,27.93,27.898,27.939,27.9185,28.07,28.183,28.1265,NA,NA,NA,NA,25.4,72,0
1,7/19/2018 8:31,7/19/2018,8:31,27.675,27.55,27.6125,27.802,27.695,27.7485,27.919,27.863,27.891,27.619,27.71,27.6645,NA,NA,NA,NA,NA,NA,27.822,27.726,27.774,27.773,27.814,27.7935,27.882,27.995,27.9385,NA,NA,NA,NA,25.7,93,0
1,7/19/2018 9:01,7/19/2018,9:01,27.55,27.425,27.4875,27.677,27.57,27.6235,27.732,27.675,27.7035,27.494,27.585,27.5395,NA,NA,NA,NA,NA,NA,27.634,27.601,27.6175,27.648,27.689,27.6685,27.757,27.87,27.8135,NA,NA,NA,NA,26.1,153,0
1,7/19/2018 9:31,7/19/2018,9:31,27.425,27.3,27.3625,27.552,27.445,27.4985,27.669,27.613,27.641,27.369,27.46,27.4145,NA,NA,NA,NA,NA,NA,27.51,27.476,27.493,27.523,27.564,27.5435,27.632,27.746,27.689,NA,NA,NA,NA,26.4,81,0
1,7/19/2018 10:01,7/19/2018,10:01,27.363,27.3,27.3315,27.49,27.382,27.436,27.544,27.488,27.516,27.306,27.398,27.352,NA,NA,NA,NA,NA,NA,27.447,27.413,27.43,27.461,27.501,27.481,27.57,27.683,27.6265,NA,NA,NA,NA,26.7,149,0
1,7/19/2018 10:31,7/19/2018,10:31,27.3,27.3,27.3,27.49,27.382,27.436,27.544,27.488,27.516,27.306,27.398,27.352,NA,NA,NA,NA,NA,NA,27.447,27.413,27.43,27.461,27.501,27.481,27.57,27.621,27.5955,NA,NA,NA,NA,27.3,297,0
1,7/19/2018 11:01,7/19/2018,11:01,27.363,27.3,27.3315,27.49,27.382,27.436,27.544,27.488,27.516,27.306,27.398,27.352,NA,NA,NA,NA,NA,NA,27.447,27.476,27.4615,27.461,27.501,27.481,27.57,27.621,27.5955,NA,NA,NA,NA,28.1,174,0
1,7/19/2018 11:31,7/19/2018,11:31,27.425,27.363,27.394,27.552,27.507,27.5295,27.607,27.55,27.5785,27.369,27.46,27.4145,NA,NA,NA,NA,NA,NA,27.51,27.538,27.524,27.523,27.564,27.5435,27.57,27.683,27.6265,NA,NA,NA,NA,28.4,294,0
1,7/19/2018 12:01,7/19/2018,12:01,27.55,27.55,27.55,27.677,27.632,27.6545,27.794,27.675,27.7345,27.494,27.585,27.5395,NA,NA,NA,NA,NA,NA,27.634,27.663,27.6485,27.648,27.751,27.6995,27.695,27.746,27.7205,NA,NA,NA,NA,28.7,204,0.03
1,7/19/2018 12:31,7/19/2018,12:31,27.738,27.8,27.769,27.865,27.82,27.8425,27.982,27.863,27.9225,27.681,27.773,27.727,NA,NA,NA,NA,NA,NA,27.759,27.913,27.836,27.835,27.939,27.887,27.882,27.933,27.9075,NA,NA,NA,NA,28.5,237,0.03
1,7/19/2018 13:01,7/19/2018,13:01,27.988,28.05,28.019,28.114,28.07,28.092,28.169,28.05,28.1095,27.931,28.023,27.977,NA,NA,NA,NA,NA,NA,28.009,28.163,28.086,28.023,28.189,28.106,28.132,28.12,28.126,NA,NA,NA,NA,28.3,517,0.03
1,7/19/2018 13:31,7/19/2018,13:31,28.362,28.425,28.3935,28.427,28.444,28.4355,28.544,28.362,28.453,28.244,28.335,28.2895,NA,NA,NA,NA,NA,NA,28.322,28.538,28.43,28.335,28.501,28.418,28.382,28.433,28.4075,NA,NA,NA,NA,28.6,650,0.03
1,7/19/2018 14:01,7/19/2018,14:01,28.8,28.862,28.831,28.864,28.882,28.873,28.919,28.737,28.828,28.556,28.71,28.633,NA,NA,NA,NA,NA,NA,28.697,28.975,28.836,28.71,28.876,28.793,28.757,28.807,28.782,NA,NA,NA,NA,28.3,466,0.03
1,7/19/2018 14:31,7/19/2018,14:31,29.299,29.362,29.3305,29.301,29.381,29.341,29.356,29.237,29.2965,28.994,29.084,29.039,NA,NA,NA,NA,NA,NA,29.196,29.537,29.3665,29.147,29.313,29.23,29.194,29.182,29.188,NA,NA,NA,NA,28.2,232,0.03
1,7/19/2018 15:01,7/19/2018,15:01,29.799,29.986,29.8925,29.801,29.881,29.841,29.855,29.736,29.7955,29.431,29.584,29.5075,NA,NA,NA,NA,NA,NA,29.759,30.099,29.929,29.647,29.812,29.7295,29.693,29.682,29.6875,NA,NA,NA,NA,28.2,501,0.03
1,7/19/2018 15:31,7/19/2018,15:31,30.361,30.485,30.423,30.3,30.38,30.34,30.355,30.173,30.264,29.868,30.021,29.9445,NA,NA,NA,NA,NA,NA,30.196,30.598,30.397,30.084,30.249,30.1665,30.193,30.181,30.187,NA,NA,NA,NA,28.3,320,0.03
1,7/19/2018 16:01,7/19/2018,16:01,30.798,30.922,30.86,30.674,30.818,30.746,30.729,30.61,30.6695,30.243,30.395,30.319,NA,NA,NA,NA,NA,NA,30.633,31.035,30.834,30.459,30.624,30.5415,30.568,30.556,30.562,NA,NA,NA,NA,28.4,468,0.03
1,7/19/2018 16:31,7/19/2018,16:31,31.172,31.235,31.2035,31.049,31.13,31.0895,31.104,30.922,31.013,30.555,30.707,30.631,NA,NA,NA,NA,NA,NA,31.008,31.347,31.1775,30.834,30.936,30.885,30.942,30.93,30.936,NA,NA,NA,NA,28.7,487,0.03
1,7/19/2018 17:01,7/19/2018,17:01,31.422,31.547,31.4845,31.361,31.442,31.4015,31.353,31.234,31.2935,30.805,30.957,30.881,NA,NA,NA,NA,NA,NA,31.32,31.659,31.4895,31.084,31.248,31.166,31.254,31.18,31.217,NA,NA,NA,NA,28.7,308,0.03
1,7/19/2018 17:31,7/19/2018,17:31,31.796,31.859,31.8275,31.673,31.754,31.7135,31.665,31.546,31.6055,31.118,31.269,31.1935,NA,NA,NA,NA,NA,NA,31.632,32.033,31.8325,31.396,31.497,31.4465,31.504,31.492,31.498,NA,NA,NA,NA,28.8,179,0.03
1,7/19/2018 18:01,7/19/2018,18:01,32.108,32.171,32.1395,32.047,32.066,32.0565,31.915,31.858,31.8865,31.43,31.519,31.4745,NA,NA,NA,NA,NA,NA,32.007,32.345,32.176,31.646,31.747,31.6965,31.816,31.866,31.841,NA,NA,NA,NA,28.6,137,0.03
1,7/19/2018 18:31,7/19/2018,18:31,32.42,32.483,32.4515,32.359,32.378,32.3685,32.227,32.17,32.1985,31.68,31.768,31.724,NA,NA,NA,NA,NA,NA,32.257,32.657,32.457,31.895,31.997,31.946,32.128,32.116,32.122,NA,NA,NA,NA,28.5,116,0.03
1,7/19/2018 19:01,7/19/2018,19:01,32.607,32.607,32.607,32.547,32.566,32.5565,32.414,32.357,32.3855,31.867,31.956,31.9115,NA,NA,NA,NA,NA,NA,32.506,32.845,32.6755,32.083,32.121,32.102,32.315,32.365,32.34,NA,NA,NA,NA,28.5,90,0.03
1,7/19/2018 19:31,7/19/2018,19:31,32.67,32.67,32.67,32.609,32.628,32.6185,32.476,32.482,32.479,31.93,32.018,31.974,NA,NA,NA,NA,NA,NA,32.569,32.907,32.738,32.208,32.246,32.227,32.44,32.49,32.465,NA,NA,NA,NA,28.7,58,0.03
1,7/19/2018 20:01,7/19/2018,20:01,32.67,32.67,32.67,32.671,32.628,32.6495,32.539,32.482,32.5105,31.93,32.081,32.0055,NA,NA,NA,NA,NA,NA,32.631,32.845,32.738,32.208,32.246,32.227,32.503,32.553,32.528,NA,NA,NA,NA,28.7,28,0.03
1,7/19/2018 20:31,7/19/2018,20:31,32.67,32.607,32.6385,32.609,32.566,32.5875,32.476,32.482,32.479,31.867,32.018,31.9425,NA,NA,NA,NA,NA,NA,32.569,32.782,32.6755,32.145,32.184,32.1645,32.44,32.49,32.465,NA,NA,NA,NA,28.6,0,0.03
1,7/19/2018 21:01,7/19/2018,21:01,32.545,32.483,32.514,32.484,32.503,32.4935,32.414,32.357,32.3855,31.805,31.893,31.849,NA,NA,NA,NA,NA,NA,32.506,32.657,32.5815,32.083,32.121,32.102,32.378,32.428,32.403,NA,NA,NA,NA,28.6,0,0.03
1,7/19/2018 21:31,7/19/2018,21:31,32.358,32.295,32.3265,32.359,32.316,32.3375,32.289,32.232,32.2605,31.68,31.768,31.724,NA,NA,NA,NA,NA,NA,32.319,32.47,32.3945,31.958,31.997,31.9775,32.253,32.303,32.278,NA,NA,NA,NA,28.3,0,0.03
1,7/19/2018 22:01,7/19/2018,22:01,32.171,32.108,32.1395,32.172,32.129,32.1505,32.102,32.045,32.0735,31.492,31.644,31.568,NA,NA,NA,NA,NA,NA,32.132,32.283,32.2075,31.771,31.809,31.79,32.128,32.178,32.153,NA,NA,NA,NA,27.9,0,0.03
1,7/19/2018 22:31,7/19/2018,22:31,31.983,31.859,31.921,31.923,31.879,31.901,31.915,31.858,31.8865,31.305,31.456,31.3805,NA,NA,NA,NA,NA,NA,31.944,32.033,31.9885,31.583,31.622,31.6025,31.941,31.991,31.966,NA,NA,NA,NA,27.6,0,0.03
1,7/19/2018 23:01,7/19/2018,23:01,31.734,31.609,31.6715,31.735,31.629,31.682,31.665,31.671,31.668,31.118,31.269,31.1935,NA,NA,NA,NA,NA,NA,31.695,31.784,31.7395,31.396,31.373,31.3845,31.691,31.741,31.716,NA,NA,NA,NA,27.5,0,0.03
1,7/19/2018 23:31,7/19/2018,23:31,31.484,31.359,31.4215,31.486,31.379,31.4325,31.478,31.421,31.4495,30.93,31.02,30.975,NA,NA,NA,NA,NA,NA,31.507,31.534,31.5205,31.146,31.185,31.1655,31.504,31.554,31.529,NA,NA,NA,NA,27.5,0,0.03
1,7/20/2018 0:01,7/20/2018,0:01,31.172,31.11,31.141,31.236,31.13,31.183,31.228,31.171,31.1995,30.68,30.832,30.756,NA,NA,NA,NA,NA,NA,31.258,31.222,31.24,30.959,30.936,30.9475,31.254,31.305,31.2795,NA,NA,NA,NA,27.3,0,0.03
1,7/20/2018 0:31,7/20/2018,0:31,30.922,30.86,30.891,30.987,30.88,30.9335,30.979,30.922,30.9505,30.493,30.583,30.538,NA,NA,NA,NA,NA,NA,31.008,30.972,30.99,30.709,30.749,30.729,31.005,31.055,31.03,NA,NA,NA,NA,27.1,0,0
1,7/20/2018 1:01,7/20/2018,1:01,30.673,30.548,30.6105,30.737,30.63,30.6835,30.729,30.672,30.7005,30.243,30.395,30.319,NA,NA,NA,NA,NA,NA,30.758,30.723,30.7405,30.459,30.499,30.479,30.755,30.805,30.78,NA,NA,NA,NA,27.1,0,0
1,7/20/2018 1:31,7/20/2018,1:31,30.423,30.298,30.3605,30.487,30.38,30.4335,30.479,30.423,30.451,30.056,30.146,30.101,NA,NA,NA,NA,NA,NA,30.508,30.473,30.4905,30.272,30.249,30.2605,30.505,30.556,30.5305,NA,NA,NA,NA,26.4,0,0
1,7/20/2018 2:01,7/20/2018,2:01,30.173,30.111,30.142,30.238,30.131,30.1845,30.23,30.235,30.2325,29.806,29.958,29.882,NA,NA,NA,NA,NA,NA,30.258,30.223,30.2405,30.022,30.062,30.042,30.255,30.368,30.3115,NA,NA,NA,NA,25.8,0,0
1,7/20/2018 2:31,7/20/2018,2:31,29.924,29.861,29.8925,29.988,29.881,29.9345,30.042,29.986,30.014,29.618,29.709,29.6635,NA,NA,NA,NA,NA,NA,30.008,29.974,29.991,29.835,29.812,29.8235,30.068,30.119,30.0935,NA,NA,NA,NA,25.3,0,0
1,7/20/2018 3:01,7/20/2018,3:01,29.674,29.611,29.6425,29.801,29.631,29.716,29.793,29.736,29.7645,29.368,29.521,29.4445,NA,NA,NA,NA,NA,NA,29.759,29.724,29.7415,29.585,29.625,29.605,29.818,29.869,29.8435,NA,NA,NA,NA,25.1,0,0
1,7/20/2018 3:31,7/20/2018,3:31,29.424,29.362,29.393,29.551,29.381,29.466,29.543,29.549,29.546,29.181,29.272,29.2265,NA,NA,NA,NA,NA,NA,29.509,29.474,29.4915,29.397,29.375,29.386,29.569,29.682,29.6255,NA,NA,NA,NA,24.7,0,0
1,7/20/2018 4:01,7/20/2018,4:01,29.174,29.049,29.1115,29.301,29.131,29.216,29.293,29.299,29.296,28.931,29.022,28.9765,NA,NA,NA,NA,NA,NA,29.259,29.224,29.2415,29.147,29.125,29.136,29.319,29.432,29.3755,NA,NA,NA,NA,24.5,0,0
1,7/20/2018 4:31,7/20/2018,4:31,28.924,28.8,28.862,29.051,28.882,28.9665,29.043,29.049,29.046,28.681,28.834,28.7575,NA,NA,NA,NA,NA,NA,29.009,28.975,28.992,28.898,28.938,28.918,29.069,29.182,29.1255,NA,NA,NA,NA,24.4,0,0
1,7/20/2018 5:01,7/20/2018,5:01,28.675,28.55,28.6125,28.801,28.632,28.7165,28.794,28.799,28.7965,28.431,28.585,28.508,NA,NA,NA,NA,NA,NA,28.759,28.725,28.742,28.648,28.688,28.668,28.819,28.932,28.8755,NA,NA,NA,NA,24.3,0,0
1,7/20/2018 5:31,7/20/2018,5:31,28.425,28.3,28.3625,28.489,28.382,28.4355,28.544,28.55,28.547,28.244,28.335,28.2895,NA,NA,NA,NA,NA,NA,28.509,28.413,28.461,28.398,28.438,28.418,28.569,28.682,28.6255,NA,NA,NA,NA,24.1,0,0
1,7/20/2018 6:01,7/20/2018,6:01,28.175,28.05,28.1125,28.239,28.132,28.1855,28.294,28.3,28.297,27.994,28.085,28.0395,NA,NA,NA,NA,NA,NA,28.259,28.163,28.211,28.148,28.189,28.1685,28.32,28.433,28.3765,NA,NA,NA,NA,24.3,0,0
1,7/20/2018 6:31,7/20/2018,6:31,27.925,27.8,27.8625,28.052,27.882,27.967,28.044,28.05,28.047,27.744,27.898,27.821,NA,NA,NA,NA,NA,NA,28.009,27.913,27.961,27.96,27.939,27.9495,28.132,28.183,28.1575,NA,NA,NA,NA,24.4,0,0
1,7/20/2018 7:01,7/20/2018,7:01,27.675,27.55,27.6125,27.802,27.632,27.717,27.857,27.8,27.8285,27.556,27.648,27.602,NA,NA,NA,NA,NA,NA,27.759,27.663,27.711,27.711,27.689,27.7,27.882,27.995,27.9385,NA,NA,NA,NA,24.2,26,0
1,7/20/2018 7:31,7/20/2018,7:31,27.425,27.3,27.3625,27.552,27.382,27.467,27.607,27.613,27.61,27.306,27.46,27.383,NA,NA,NA,NA,NA,NA,27.572,27.476,27.524,27.461,27.501,27.481,27.632,27.746,27.689,NA,NA,NA,NA,24.6,47,0
1,7/20/2018 8:01,7/20/2018,8:01,27.238,27.113,27.1755,27.365,27.195,27.28,27.42,27.363,27.3915,27.119,27.273,27.196,NA,NA,NA,NA,NA,NA,27.322,27.288,27.305,27.273,27.314,27.2935,27.445,27.558,27.5015,NA,NA,NA,NA,25.2,46,0
1,7/20/2018 8:31,7/20/2018,8:31,27.051,26.926,26.9885,27.177,27.008,27.0925,27.232,27.176,27.204,26.994,27.086,27.04,NA,NA,NA,NA,NA,NA,27.135,27.101,27.118,27.086,27.127,27.1065,27.258,27.371,27.3145,NA,NA,NA,NA,26.2,202,0
1,7/20/2018 9:01,7/20/2018,9:01,26.863,26.801,26.832,27.053,26.883,26.968,27.107,27.051,27.079,26.807,26.961,26.884,NA,NA,NA,NA,NA,NA,27.01,26.976,26.993,26.961,27.002,26.9815,27.07,27.183,27.1265,NA,NA,NA,NA,26.8,355,0
1,7/20/2018 9:31,7/20/2018,9:31,26.801,26.738,26.7695,26.928,26.82,26.874,26.982,26.926,26.954,26.744,26.836,26.79,NA,NA,NA,NA,NA,NA,26.885,26.851,26.868,26.836,26.939,26.8875,27.008,27.058,27.033,NA,NA,NA,NA,28.2,404,0
1,7/20/2018 10:01,7/20/2018,10:01,26.801,26.738,26.7695,26.928,26.82,26.874,26.982,26.926,26.954,26.744,26.836,26.79,NA,NA,NA,NA,NA,NA,26.885,26.851,26.868,26.836,26.939,26.8875,27.008,27.058,27.033,NA,NA,NA,NA,29.3,559,0
1,7/20/2018 10:31,7/20/2018,10:31,26.988,26.988,26.988,27.053,27.008,27.0305,27.232,27.051,27.1415,26.807,26.961,26.884,NA,NA,NA,NA,NA,NA,27.01,27.039,27.0245,27.023,27.189,27.106,27.133,27.183,27.158,NA,NA,NA,NA,29.6,661,0
1,7/20/2018 11:01,7/20/2018,11:01,27.363,27.425,27.394,27.302,27.382,27.342,27.669,27.363,27.516,27.119,27.273,27.196,NA,NA,NA,NA,NA,NA,27.322,27.413,27.3675,27.398,27.626,27.512,27.507,27.433,27.47,NA,NA,NA,NA,30.3,837,0
